Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
2/19/2000,AQS,060011001,1,7.5,ug/m3 LC,42,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
2/21/2000,AQS,060011001,1,4.1,ug/m3 LC,23,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
2/24/2000,AQS,060011001,1,7,ug/m3 LC,39,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
2/27/2000,AQS,060011001,1,5.2,ug/m3 LC,29,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/1/2000,AQS,060011001,1,7.5,ug/m3 LC,42,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/4/2000,AQS,060011001,1,11.7,ug/m3 LC,56,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/7/2000,AQS,060011001,1,6.8,ug/m3 LC,38,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/10/2000,AQS,060011001,1,8.7,ug/m3 LC,48,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/14/2000,AQS,060011001,1,8,ug/m3 LC,44,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/16/2000,AQS,060011001,1,9.7,ug/m3 LC,52,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/19/2000,AQS,060011001,1,9.5,ug/m3 LC,52,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/22/2000,AQS,060011001,1,10.8,ug/m3 LC,54,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/25/2000,AQS,060011001,1,8.3,ug/m3 LC,46,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
3/28/2000,AQS,060011001,1,6.8,ug/m3 LC,38,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
4/6/2000,AQS,060011001,1,9.5,ug/m3 LC,52,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
4/12/2000,AQS,060011001,1,7,ug/m3 LC,39,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
4/18/2000,AQS,060011001,1,6.7,ug/m3 LC,37,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
4/24/2000,AQS,060011001,1,7.6,ug/m3 LC,42,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
4/30/2000,AQS,060011001,1,6.8,ug/m3 LC,38,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
5/6/2000,AQS,060011001,1,4.1,ug/m3 LC,23,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
5/12/2000,AQS,060011001,1,5.2,ug/m3 LC,29,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
5/18/2000,AQS,060011001,1,9.3,ug/m3 LC,51,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
5/24/2000,AQS,060011001,1,7.9,ug/m3 LC,44,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
5/30/2000,AQS,060011001,1,9.3,ug/m3 LC,51,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
6/5/2000,AQS,060011001,1,4,ug/m3 LC,22,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
6/11/2000,AQS,060011001,1,5.4,ug/m3 LC,30,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
6/17/2000,AQS,060011001,1,7.5,ug/m3 LC,42,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
6/23/2000,AQS,060011001,1,11.8,ug/m3 LC,56,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
6/29/2000,AQS,060011001,1,10.2,ug/m3 LC,53,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
7/5/2000,AQS,060011001,1,2.3,ug/m3 LC,13,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
7/11/2000,AQS,060011001,1,8.5,ug/m3 LC,47,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
7/17/2000,AQS,060011001,1,5.8,ug/m3 LC,32,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
7/23/2000,AQS,060011001,1,6.2,ug/m3 LC,34,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
7/29/2000,AQS,060011001,1,7,ug/m3 LC,39,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
8/4/2000,AQS,060011001,1,9.1,ug/m3 LC,51,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
8/10/2000,AQS,060011001,1,4.3,ug/m3 LC,24,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
8/17/2000,AQS,060011001,1,12.9,ug/m3 LC,58,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
8/22/2000,AQS,060011001,1,8.9,ug/m3 LC,49,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
8/28/2000,AQS,060011001,1,11,ug/m3 LC,55,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
9/3/2000,AQS,060011001,1,5.1,ug/m3 LC,28,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
9/9/2000,AQS,060011001,1,9.8,ug/m3 LC,52,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
9/15/2000,AQS,060011001,1,5,ug/m3 LC,28,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
9/21/2000,AQS,060011001,1,6,ug/m3 LC,33,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
9/27/2000,AQS,060011001,1,9,ug/m3 LC,50,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/3/2000,AQS,060011001,1,11.2,ug/m3 LC,55,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/6/2000,AQS,060011001,1,18.7,ug/m3 LC,69,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/9/2000,AQS,060011001,1,5.8,ug/m3 LC,32,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/12/2000,AQS,060011001,1,10.7,ug/m3 LC,54,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/15/2000,AQS,060011001,1,9.3,ug/m3 LC,51,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/18/2000,AQS,060011001,1,6.3,ug/m3 LC,35,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/21/2000,AQS,060011001,1,4.7,ug/m3 LC,26,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/24/2000,AQS,060011001,1,10.6,ug/m3 LC,54,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/27/2000,AQS,060011001,1,5.4,ug/m3 LC,30,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
10/30/2000,AQS,060011001,1,5.2,ug/m3 LC,29,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/2/2000,AQS,060011001,1,15.4,ug/m3 LC,63,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/5/2000,AQS,060011001,1,9.5,ug/m3 LC,52,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/8/2000,AQS,060011001,1,8.6,ug/m3 LC,48,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/11/2000,AQS,060011001,1,16.1,ug/m3 LC,64,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/14/2000,AQS,060011001,1,15.1,ug/m3 LC,62,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/17/2000,AQS,060011001,1,19.1,ug/m3 LC,70,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/20/2000,AQS,060011001,1,44.8,ug/m3 LC,124,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/23/2000,AQS,060011001,1,26.4,ug/m3 LC,83,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/26/2000,AQS,060011001,1,27.5,ug/m3 LC,85,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
11/29/2000,AQS,060011001,1,10.5,ug/m3 LC,54,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/2/2000,AQS,060011001,1,21,ug/m3 LC,73,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/5/2000,AQS,060011001,1,20.2,ug/m3 LC,72,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/8/2000,AQS,060011001,1,32.6,ug/m3 LC,95,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/11/2000,AQS,060011001,1,15.6,ug/m3 LC,63,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/14/2000,AQS,060011001,1,8.3,ug/m3 LC,46,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/17/2000,AQS,060011001,1,7.8,ug/m3 LC,43,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/20/2000,AQS,060011001,1,29.6,ug/m3 LC,89,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/23/2000,AQS,060011001,1,25,ug/m3 LC,81,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/26/2000,AQS,060011001,1,24.4,ug/m3 LC,80,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
12/29/2000,AQS,060011001,1,36.3,ug/m3 LC,103,Fremont - Chapel Way,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,41860,"San Francisco-Oakland-Hayward, CA",06,California,001,Alameda,37.535833,-121.961823
1/1/2000,AQS,060070002,1,50,ug/m3 LC,137,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
1/7/2000,AQS,060070002,1,55,ug/m3 LC,149,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
1/13/2000,AQS,060070002,1,17,ug/m3 LC,66,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
1/19/2000,AQS,060070002,1,12,ug/m3 LC,56,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
1/25/2000,AQS,060070002,1,15,ug/m3 LC,62,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
1/31/2000,AQS,060070002,1,10,ug/m3 LC,53,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
2/6/2000,AQS,060070002,1,17,ug/m3 LC,66,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
2/12/2000,AQS,060070002,1,4,ug/m3 LC,22,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
2/18/2000,AQS,060070002,1,11,ug/m3 LC,55,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
2/24/2000,AQS,060070002,1,15,ug/m3 LC,62,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/1/2000,AQS,060070002,1,11,ug/m3 LC,55,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/7/2000,AQS,060070002,1,6,ug/m3 LC,33,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/13/2000,AQS,060070002,1,8,ug/m3 LC,44,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/19/2000,AQS,060070002,1,5,ug/m3 LC,28,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/25/2000,AQS,060070002,1,13,ug/m3 LC,58,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
3/31/2000,AQS,060070002,1,6,ug/m3 LC,33,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
4/6/2000,AQS,060070002,1,11,ug/m3 LC,55,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
4/12/2000,AQS,060070002,1,10,ug/m3 LC,53,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
4/18/2000,AQS,060070002,1,3,ug/m3 LC,17,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
4/24/2000,AQS,060070002,1,5,ug/m3 LC,28,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
4/30/2000,AQS,060070002,1,6,ug/m3 LC,33,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
5/6/2000,AQS,060070002,1,5,ug/m3 LC,28,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
5/12/2000,AQS,060070002,1,4,ug/m3 LC,22,Chico-Manzanita Ave.,1,100,88101,PM2.5 - Local Conditions,117,R & P Model 2000 PM2.5 Sampler w/WINS,17020,"Chico, CA",06,California,007,Butte,39.75737149,-121.8432863
